26,2019-02-01 02:56:28,1
26,2019-02-01 02:56:29,0
26,2019-02-01 02:56:30,1
26,2019-02-01 02:56:31,0
26,2019-02-01 02:56:33,1
26,2019-02-01 02:56:38,0
26,2019-02-01 02:56:41,1
26,2019-02-01 03:06:03,0
26,2019-02-01 05:12:22,1
26,2019-02-01 05:13:44,0
26,2019-02-01 05:13:50,1
26,2019-02-01 05:14:21,0
26,2019-02-01 05:14:23,1
26,2019-02-01 05:14:27,0
26,2019-02-01 05:14:34,1
26,2019-02-01 05:17:01,0
26,2019-02-01 05:17:12,1
26,2019-02-01 05:21:10,0
27,2019-02-01 05:21:28,1
28,2019-02-01 05:25:24,1
28,2019-02-01 05:26:08,0
26,2019-02-01 06:29:01,1
26,2019-02-01 06:29:05,0
26,2019-02-01 06:29:09,1
26,2019-02-01 06:29:16,0
26,2019-02-01 06:29:18,1
26,2019-02-01 06:29:20,0
29,2019-02-01 06:32:04,1
29,2019-02-01 06:33:14,0
27,2019-02-01 06:34:17,1
26,2019-02-01 06:52:27,1
27,2019-02-01 07:12:46,1
27,2019-02-01 07:12:47,1
27,2019-02-01 07:17:09,1
28,2019-02-01 07:23:23,1
26,2019-02-01 07:27:44,0
29,2019-02-01 07:27:59,1
29,2019-02-01 07:29:21,0
28,2019-02-01 07:29:21,0
27,2019-02-01 07:29:23,1
26,2019-02-01 08:04:50,1
27,2019-02-01 08:18:09,1
26,2019-02-01 08:19:31,0
26,2019-02-01 08:19:32,1
28,2019-02-01 08:25:54,1
29,2019-02-01 08:33:46,1
29,2019-02-01 08:35:08,0
26,2019-02-01 08:44:27,0
29,2019-02-01 08:44:40,1
27,2019-02-01 08:46:04,1
29,2019-02-01 08:46:04,0
28,2019-02-01 08:46:04,0
26,2019-02-01 09:01:03,1
27,2019-02-01 09:10:18,1
28,2019-02-01 09:24:18,1
29,2019-02-01 09:35:51,1
29,2019-02-01 09:37:14,0
28,2019-02-01 09:55:56,0
29,2019-02-01 09:56:06,1
29,2019-02-01 09:57:29,0
27,2019-02-01 09:57:30,1
26,2019-02-01 09:57:49,0
28,2019-02-01 10:00:31,1
28,2019-02-01 10:00:31,0
26,2019-02-01 12:23:02,1
27,2019-02-01 12:33:34,1
27,2019-02-01 12:33:35,1
26,2019-02-01 12:35:33,0
28,2019-02-01 12:39:13,1
29,2019-02-01 13:46:56,1
29,2019-02-01 13:48:18,0
28,2019-02-01 13:48:18,0
27,2019-02-01 13:48:36,1
27,2019-02-01 13:50:54,1
26,2019-02-02 04:17:57,1
26,2019-02-02 04:18:17,0
26,2019-02-02 04:18:24,1
26,2019-02-02 04:18:25,0
26,2019-02-02 04:18:26,1
26,2019-02-02 04:18:53,0
27,2019-02-02 04:30:52,1
27,2019-02-02 04:32:37,1
27,2019-02-02 04:32:59,1
27,2019-02-02 04:33:39,1
27,2019-02-02 04:33:40,1
27,2019-02-02 04:33:41,1
27,2019-02-02 04:33:41,1
28,2019-02-02 04:43:26,1
27,2019-02-02 04:43:29,1
29,2019-02-02 05:54:30,1
29,2019-02-02 05:54:30,0
28,2019-02-02 05:55:40,0
26,2019-02-02 09:04:49,1
26,2019-02-02 09:17:41,0
26,2019-02-02 09:17:43,1
26,2019-02-02 09:19:56,0
29,2019-02-02 10:37:43,1
28,2019-02-02 10:37:44,1
29,2019-02-02 10:37:44,0
28,2019-02-02 10:37:56,0
26,2019-02-02 11:17:56,1
26,2019-02-02 11:17:57,0
26,2019-02-02 14:27:02,1
26,2019-02-02 14:27:05,0
27,2019-02-02 14:48:46,1
28,2019-02-02 14:53:31,1
29,2019-02-02 14:57:40,1
29,2019-02-02 14:59:12,0
29,2019-02-02 15:05:08,1
29,2019-02-02 15:06:30,0
28,2019-02-02 15:06:40,0
27,2019-02-02 15:08:44,1
26,2019-02-02 15:40:39,1
27,2019-02-02 15:49:41,1
28,2019-02-02 15:54:38,1
29,2019-02-02 16:03:54,1
26,2019-02-02 16:04:02,0
29,2019-02-02 16:05:43,0
28,2019-02-02 16:11:37,0
27,2019-02-02 16:11:39,1
26,2019-02-02 18:02:51,1
27,2019-02-02 18:18:14,1
28,2019-02-02 18:27:09,1
28,2019-02-02 18:33:40,0
26,2019-02-02 18:34:59,0
26,2019-02-02 19:03:02,1
26,2019-02-02 19:03:50,0
26,2019-02-02 19:06:45,1
26,2019-02-02 19:06:46,0
28,2019-02-02 19:22:45,1
29,2019-02-02 19:30:46,1
29,2019-02-02 19:30:47,0
29,2019-02-02 19:32:10,1
29,2019-02-02 19:32:12,0
28,2019-02-02 19:37:11,0
